%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1705447419496334937,0,53.0,53.0,46.0,51.0
1705447419527099894,0,54.0,54.0,47.0,49.0
1705447419558542731,0,53.0,53.0,46.0,48.0
1705447419590926948,0,54.0,53.0,47.0,47.0
1705447419622122041,0,53.0,53.0,48.0,48.0
1705447419652889958,0,54.0,54.0,49.0,48.0
1705447419684451033,0,55.0,53.0,50.0,48.0
1705447419715375727,0,56.0,52.0,49.0,46.0
1705447419747696220,0,55.0,51.0,51.0,47.0
1705447419778153566,0,54.0,52.0,51.0,46.0
1705447419809529572,0,53.0,51.0,51.0,47.0
1705447419841334033,0,52.0,51.0,50.0,46.0
1705447419872177461,0,53.0,50.0,49.0,47.0
1705447419904995338,0,54.0,51.0,48.0,46.0
1705447419935237021,0,54.0,52.0,47.0,47.0
1705447419967607043,0,53.0,53.0,47.0,47.0
1705447419997977378,0,52.0,53.0,48.0,47.0
1705447420028862905,0,53.0,53.0,48.0,47.0
1705447420061161332,0,54.0,55.0,48.0,47.0
1705447420091552731,0,54.0,55.0,47.0,46.0
1705447420121996145,0,54.0,54.0,47.0,46.0
1705447420153422980,0,54.0,53.0,47.0,46.0
1705447420186784468,0,54.0,54.0,46.0,48.0
1705447420217292280,0,54.0,54.0,45.0,49.0
1705447420255795028,0,56.0,54.0,45.0,50.0
1705447420280279202,0,56.0,54.0,46.0,49.0
1705447420310075133,0,56.0,54.0,47.0,48.0
1705447420342015553,0,55.0,55.0,45.0,47.0
1705447420372879055,0,53.0,56.0,44.0,48.0
1705447420403919173,0,54.0,56.0,43.0,49.0
1705447420436449131,0,53.0,54.0,43.0,48.0
1705447420466876887,0,55.0,53.0,44.0,49.0
1705447420497997773,0,55.0,52.0,44.0,48.0
1705447420528546485,0,55.0,52.0,46.0,49.0
1705447420559465684,0,55.0,53.0,44.0,49.0
1705447420598069554,0,55.0,54.0,44.0,47.0
1705447420623240821,0,55.0,55.0,43.0,45.0
1705447420654539013,0,54.0,55.0,44.0,45.0
1705447420685735256,0,54.0,56.0,43.0,45.0
1705447420719173782,0,55.0,55.0,43.0,46.0
1705447420748370170,0,55.0,55.0,44.0,47.0
1705447420779925742,0,55.0,54.0,44.0,47.0
1705447420810549065,0,55.0,54.0,43.0,45.0
1705447420841785849,0,56.0,55.0,44.0,45.0
1705447420873525128,0,55.0,56.0,43.0,45.0
1705447420906358936,0,55.0,58.0,43.0,46.0
1705447420936913102,0,54.0,58.0,43.0,43.0
1705447420968058791,0,54.0,56.0,44.0,44.0
1705447420999122419,0,54.0,53.0,45.0,45.0
1705447421033223747,0,54.0,52.0,47.0,49.0
1705447421064459694,0,56.0,51.0,48.0,48.0
1705447421094234550,0,56.0,52.0,49.0,48.0
1705447421125636236,0,56.0,51.0,49.0,46.0
1705447421156178226,0,54.0,51.0,49.0,48.0
1705447421189040950,0,53.0,53.0,49.0,46.0
1705447421218733063,0,53.0,54.0,49.0,46.0
1705447421250805092,0,53.0,54.0,48.0,45.0
1705447421281862975,0,55.0,53.0,48.0,46.0
1705447421314921567,0,54.0,52.0,46.0,47.0
1705447421346042838,0,55.0,51.0,47.0,47.0
1705447421374301954,0,53.0,53.0,44.0,47.0
1705447421406482471,0,53.0,53.0,46.0,47.0
1705447421438011826,0,53.0,54.0,47.0,49.0
1705447421467944003,0,53.0,53.0,50.0,51.0
1705447421498837938,0,53.0,53.0,52.0,49.0
1705447421531384633,0,54.0,54.0,53.0,50.0
1705447421562404233,0,53.0,54.0,53.0,49.0
1705447421592959518,0,53.0,55.0,52.0,52.0
1705447421624635493,0,53.0,55.0,51.0,51.0
1705447421655951960,0,53.0,55.0,50.0,50.0
1705447421687657554,0,53.0,53.0,51.0,50.0
1705447421720255770,0,53.0,54.0,51.0,50.0
1705447421750723290,0,53.0,53.0,53.0,53.0
1705447421781474922,0,53.0,53.0,51.0,57.0
1705447421812827410,0,53.0,53.0,52.0,64.0
1705447421843788758,0,53.0,52.0,52.0,73.0
1705447421874542739,0,54.0,53.0,55.0,81.0
1705447421907119980,0,55.0,52.0,56.0,89.0
1705447421940038284,0,56.0,53.0,55.0,96.0
1705447421979006933,0,56.0,53.0,52.0,101.0
1705447422000559717,0,56.0,56.0,51.0,105.0
1705447422030253054,0,58.0,56.0,50.0,106.0
1705447422061925017,0,60.0,55.0,51.0,108.0
1705447422094321170,0,62.0,53.0,51.0,107.0
1705447422126562402,0,65.0,53.0,51.0,105.0
1705447422157404766,0,67.0,54.0,51.0,102.0
1705447422189131556,0,71.0,54.0,50.0,100.0
1705447422227271897,0,72.0,54.0,49.0,99.0
1705447422249850501,0,76.0,54.0,47.0,98.0
1705447422281953246,0,79.0,55.0,47.0,97.0
1705447422315243150,0,83.0,53.0,48.0,97.0
1705447422344930945,0,86.0,52.0,50.0,99.0
1705447422378365641,0,88.0,52.0,50.0,100.0
1705447422407950261,0,89.0,53.0,50.0,100.0
1705447422438445816,0,91.0,53.0,49.0,101.0
1705447422469748749,0,93.0,54.0,49.0,102.0
1705447422501057776,0,96.0,54.0,49.0,103.0
1705447422531367886,0,98.0,54.0,48.0,104.0
1705447422563299671,0,98.0,54.0,49.0,105.0
1705447422594078789,0,98.0,53.0,49.0,106.0
1705447422625325074,0,99.0,53.0,48.0,108.0
1705447422659416742,0,99.0,52.0,47.0,108.0
1705447422688856521,0,100.0,52.0,45.0,108.0
1705447422720256937,0,99.0,51.0,47.0,107.0
1705447422751857309,0,100.0,52.0,48.0,109.0
1705447422782193245,0,100.0,52.0,50.0,109.0
1705447422813525084,0,101.0,54.0,50.0,110.0
1705447422844550910,0,101.0,54.0,50.0,109.0
1705447422876588664,0,102.0,56.0,50.0,110.0
1705447422909864476,0,102.0,56.0,49.0,109.0
1705447422946783805,0,103.0,55.0,49.0,108.0
1705447422972187584,0,102.0,54.0,47.0,108.0
1705447423002712676,0,102.0,53.0,48.0,109.0
1705447423034213711,0,102.0,54.0,48.0,108.0
1705447423066292272,0,103.0,54.0,49.0,108.0
1705447423098340034,0,102.0,54.0,48.0,106.0
1705447423127126674,0,102.0,54.0,48.0,108.0
1705447423158923237,0,102.0,55.0,48.0,108.0
1705447423190655780,0,103.0,56.0,48.0,108.0
1705447423221619847,0,102.0,55.0,48.0,106.0
1705447423254149949,0,101.0,55.0,46.0,105.0
1705447423283421267,0,102.0,55.0,46.0,105.0
1705447423315178284,0,101.0,55.0,46.0,105.0
1705447423348464068,0,101.0,56.0,47.0,104.0
1705447423376905671,0,99.0,55.0,47.0,103.0
1705447423409435885,0,100.0,55.0,46.0,102.0
1705447423440029159,0,101.0,55.0,45.0,103.0
1705447423471447145,0,101.0,57.0,45.0,104.0
1705447423502736419,0,101.0,57.0,44.0,106.0
1705447423534170689,0,102.0,57.0,46.0,107.0
1705447423565382417,0,103.0,55.0,47.0,108.0
1705447423599325657,0,103.0,56.0,46.0,108.0
1705447423632534959,0,103.0,56.0,45.0,108.0
1705447423660075372,0,103.0,56.0,45.0,108.0
1705447423691522261,0,103.0,56.0,47.0,107.0
1705447423724203510,0,100.0,53.0,48.0,105.0
1705447423754884388,0,101.0,53.0,48.0,105.0
1705447423785919775,0,102.0,52.0,47.0,104.0
1705447423815962263,0,104.0,52.0,47.0,102.0
1705447423849561532,0,103.0,50.0,47.0,100.0
1705447423878742202,0,101.0,50.0,48.0,99.0
1705447423909350087,0,99.0,51.0,48.0,99.0
1705447423940604124,0,98.0,52.0,50.0,98.0
1705447423974068667,0,96.0,52.0,49.0,98.0
1705447424003961124,0,94.0,51.0,50.0,96.0
1705447424036647378,0,90.0,52.0,49.0,98.0
1705447424067096790,0,88.0,54.0,50.0,97.0
1705447424097541879,0,87.0,55.0,49.0,98.0
1705447424127603942,0,89.0,55.0,48.0,96.0
1705447424159419392,0,90.0,54.0,49.0,95.0
1705447424191524167,0,90.0,53.0,48.0,91.0
1705447424225166895,0,89.0,53.0,50.0,89.0
1705447424253839033,0,88.0,55.0,51.0,90.0
1705447424288680007,0,88.0,57.0,53.0,92.0
1705447424323492729,0,87.0,56.0,54.0,92.0
1705447424348942319,0,87.0,55.0,52.0,90.0
1705447424391846626,0,84.0,54.0,53.0,88.0
1705447424411449401,0,80.0,55.0,52.0,87.0
1705447424441976923,0,79.0,56.0,56.0,88.0
1705447424472336005,0,78.0,56.0,57.0,89.0
1705447424504312745,0,78.0,56.0,59.0,92.0
1705447424535608385,0,74.0,55.0,59.0,92.0
1705447424567983085,0,72.0,54.0,61.0,91.0
1705447424598282017,0,70.0,54.0,63.0,91.0
1705447424628525540,0,68.0,55.0,65.0,88.0
1705447424660163657,0,69.0,55.0,65.0,88.0
1705447424696653049,0,68.0,55.0,69.0,87.0
1705447424722867549,0,69.0,54.0,71.0,89.0
1705447424754439062,0,70.0,53.0,75.0,89.0
1705447424790531089,0,70.0,52.0,77.0,90.0
1705447424821834821,0,71.0,52.0,79.0,91.0
1705447424848012434,0,71.0,52.0,78.0,92.0
1705447424879224676,0,71.0,53.0,77.0,91.0
1705447424910199908,0,72.0,54.0,77.0,91.0
1705447424941678877,0,71.0,55.0,77.0,91.0
1705447424973751097,0,72.0,55.0,76.0,90.0
1705447425004468222,0,73.0,54.0,77.0,91.0
1705447425035176264,0,74.0,53.0,76.0,90.0
1705447425067006516,0,73.0,54.0,77.0,90.0
1705447425098783217,0,72.0,53.0,75.0,91.0
1705447425128998253,0,71.0,53.0,76.0,90.0
1705447425160396400,0,71.0,54.0,76.0,90.0
1705447425191349713,0,71.0,55.0,76.0,90.0
1705447425225339939,0,72.0,55.0,75.0,91.0
1705447425257017129,0,71.0,55.0,76.0,93.0
1705447425287228388,0,71.0,55.0,75.0,92.0
1705447425317074790,0,71.0,55.0,75.0,93.0
1705447425347955695,0,72.0,55.0,74.0,94.0
1705447425380351880,0,73.0,54.0,74.0,95.0
1705447425411134574,0,72.0,53.0,75.0,95.0
1705447425442442326,0,71.0,51.0,75.0,95.0
1705447425473755325,0,70.0,51.0,75.0,94.0
1705447425504448903,0,69.0,50.0,75.0,92.0
1705447425535947876,0,69.0,53.0,77.0,92.0
1705447425568099221,0,71.0,54.0,77.0,91.0
1705447425599468852,0,71.0,55.0,78.0,93.0
1705447425630346566,0,70.0,54.0,78.0,93.0
1705447425662590617,0,69.0,54.0,78.0,96.0
1705447425692754289,0,68.0,54.0,78.0,96.0
1705447425725179139,0,67.0,56.0,78.0,96.0
1705447425755268843,0,67.0,56.0,79.0,95.0
1705447425786827971,0,67.0,56.0,79.0,93.0
1705447425818050793,0,66.0,55.0,80.0,92.0
1705447425848890269,0,64.0,54.0,81.0,92.0
1705447425880356531,0,64.0,54.0,79.0,92.0
1705447425911328248,0,66.0,55.0,77.0,92.0
1705447425942800838,0,67.0,55.0,75.0,93.0
1705447425974471175,0,68.0,56.0,77.0,94.0
1705447426005369684,0,66.0,56.0,79.0,92.0
1705447426037094209,0,65.0,55.0,79.0,90.0
1705447426068113763,0,65.0,54.0,79.0,89.0
1705447426100993319,0,66.0,53.0,79.0,90.0
1705447426132263442,0,65.0,53.0,82.0,92.0
1705447426162119532,0,65.0,54.0,83.0,92.0
1705447426194393925,0,64.0,54.0,84.0,93.0
1705447426225572010,0,66.0,54.0,83.0,91.0
1705447426256180706,0,66.0,54.0,84.0,91.0
1705447426299563113,0,65.0,54.0,85.0,90.0
1705447426318357975,0,64.0,54.0,85.0,89.0
1705447426352401773,0,63.0,54.0,85.0,87.0
1705447426381005726,0,63.0,55.0,83.0,83.0
1705447426412593603,0,62.0,56.0,83.0,80.0
1705447426444043829,0,63.0,56.0,84.0,79.0
1705447426475456244,0,65.0,55.0,86.0,79.0
1705447426513860839,0,66.0,53.0,86.0,81.0
1705447426549266779,0,65.0,51.0,87.0,79.0
1705447426568452170,0,65.0,53.0,86.0,79.0
1705447426600232551,0,66.0,55.0,87.0,78.0
1705447426631633805,0,65.0,58.0,87.0,80.0
1705447426664028079,0,64.0,62.0,86.0,81.0
1705447426694964907,0,62.0,65.0,86.0,81.0
1705447426726599134,0,63.0,70.0,86.0,81.0
1705447426756967866,0,64.0,75.0,87.0,82.0
1705447426791641510,0,66.0,81.0,86.0,82.0
1705447426833403817,0,67.0,84.0,86.0,82.0
1705447426851252440,0,66.0,85.0,86.0,80.0
1705447426881378133,0,67.0,85.0,87.0,80.0
1705447426912057845,0,67.0,87.0,86.0,80.0
1705447426943888349,0,67.0,88.0,86.0,81.0
1705447426982468276,0,67.0,91.0,86.0,83.0
1705447427007616389,0,68.0,93.0,86.0,85.0
1705447427038203816,0,70.0,95.0,87.0,86.0
1705447427071128689,0,69.0,95.0,86.0,85.0
1705447427100986490,0,68.0,96.0,85.0,84.0
1705447427139154857,0,67.0,96.0,85.0,82.0
1705447427163804860,0,69.0,97.0,85.0,80.0
1705447427193921895,0,70.0,98.0,85.0,81.0
1705447427225724378,0,70.0,100.0,85.0,81.0
1705447427258301452,0,68.0,101.0,85.0,82.0
1705447427290527263,0,67.0,104.0,85.0,81.0
1705447427323614880,0,66.0,104.0,86.0,81.0
1705447427351608113,0,64.0,108.0,86.0,80.0
1705447427383468014,0,64.0,108.0,85.0,80.0
1705447427414150070,0,64.0,110.0,85.0,81.0
1705447427445087543,0,66.0,109.0,85.0,81.0
1705447427476901703,0,66.0,111.0,86.0,81.0
1705447427507376625,0,65.0,111.0,86.0,80.0
1705447427540048659,0,64.0,113.0,86.0,80.0
1705447427571630996,0,64.0,112.0,86.0,79.0
1705447427603115666,0,66.0,112.0,85.0,80.0
1705447427633731885,0,67.0,112.0,85.0,81.0
1705447427664188028,0,66.0,113.0,85.0,80.0
1705447427695485061,0,64.0,116.0,87.0,80.0
1705447427726418415,0,63.0,118.0,88.0,80.0
1705447427757889085,0,63.0,120.0,87.0,80.0
1705447427788917694,0,66.0,120.0,87.0,81.0
1705447427822636880,0,67.0,118.0,86.0,81.0
1705447427852267198,0,68.0,116.0,86.0,82.0
1705447427883908944,0,68.0,112.0,86.0,81.0
1705447427916952623,0,66.0,109.0,86.0,82.0
1705447427947933298,0,66.0,105.0,87.0,82.0
1705447427989902289,0,67.0,102.0,86.0,82.0
1705447428009339250,0,69.0,100.0,86.0,81.0
1705447428041302863,0,71.0,98.0,86.0,82.0
1705447428071025415,0,70.0,96.0,87.0,82.0
1705447428103115811,0,67.0,94.0,88.0,82.0
1705447428133588773,0,65.0,91.0,89.0,84.0
1705447428164629769,0,64.0,88.0,89.0,87.0
1705447428196293634,0,66.0,88.0,88.0,91.0
1705447428226745156,0,65.0,88.0,86.0,91.0
1705447428259581011,0,65.0,88.0,86.0,92.0
1705447428290007757,0,65.0,88.0,86.0,94.0
1705447428322445327,0,67.0,88.0,88.0,95.0
1705447428354286966,0,68.0,86.0,87.0,96.0
1705447428385539045,0,69.0,82.0,86.0,95.0
1705447428416602268,0,69.0,75.0,85.0,96.0
1705447428447436311,0,68.0,69.0,85.0,94.0
1705447428479415409,0,67.0,63.0,86.0,93.0
1705447428509389674,0,65.0,58.0,86.0,92.0
1705447428540400617,0,66.0,54.0,86.0,92.0
1705447428573138924,0,67.0,54.0,86.0,93.0
1705447428602816256,0,69.0,54.0,85.0,94.0
1705447428634569386,0,69.0,55.0,85.0,93.0
1705447428664966178,0,69.0,54.0,86.0,94.0
1705447428696188621,0,69.0,53.0,86.0,93.0
1705447428729262067,0,69.0,52.0,86.0,94.0
1705447428759236729,0,70.0,52.0,85.0,93.0
1705447428791323043,0,69.0,53.0,85.0,93.0
1705447428824531034,0,67.0,54.0,84.0,94.0
1705447428856418372,0,67.0,55.0,83.0,95.0
1705447428886224980,0,67.0,55.0,81.0,96.0
1705447428916679756,0,68.0,54.0,81.0,96.0
1705447428946621391,0,68.0,54.0,80.0,96.0
1705447428979303712,0,69.0,53.0,79.0,95.0
1705447429010023593,0,70.0,53.0,79.0,95.0
1705447429041887189,0,70.0,53.0,79.0,94.0
1705447429071928292,0,69.0,54.0,79.0,96.0
1705447429103369531,0,68.0,53.0,79.0,96.0
1705447429134636576,0,70.0,53.0,79.0,97.0
1705447429166019533,0,70.0,53.0,80.0,96.0
1705447429197753856,0,71.0,54.0,81.0,96.0
1705447429229292775,0,70.0,54.0,81.0,95.0
1705447429262347248,0,71.0,54.0,80.0,96.0
1705447429291528937,0,72.0,53.0,81.0,97.0
1705447429322288558,0,73.0,53.0,81.0,97.0
1705447429354166098,0,72.0,53.0,84.0,96.0
1705447429386888724,0,71.0,53.0,83.0,95.0
1705447429417181068,0,72.0,53.0,85.0,94.0
1705447429448170469,0,72.0,53.0,84.0,94.0
1705447429480011069,0,72.0,54.0,86.0,93.0
1705447429511265617,0,72.0,53.0,86.0,93.0
1705447429542156987,0,71.0,54.0,86.0,91.0
1705447429572795350,0,71.0,52.0,86.0,90.0
1705447429604473192,0,70.0,53.0,86.0,91.0
1705447429638105201,0,70.0,54.0,86.0,91.0
1705447429667273850,0,70.0,55.0,86.0,90.0
1705447429697737537,0,71.0,56.0,87.0,89.0
1705447429729851712,0,73.0,56.0,86.0,85.0
1705447429760401964,0,71.0,57.0,87.0,83.0
1705447429791235880,0,71.0,56.0,88.0,80.0
1705447429823687357,0,71.0,54.0,87.0,81.0
1705447429854266418,0,72.0,53.0,86.0,82.0
1705447429885683682,0,71.0,52.0,87.0,81.0
1705447429918071316,0,71.0,51.0,88.0,79.0
1705447429948206276,0,72.0,51.0,89.0,77.0
1705447429980025791,0,72.0,53.0,88.0,79.0
1705447430011682825,0,71.0,56.0,87.0,80.0
1705447430050249220,0,70.0,60.0,87.0,81.0
1705447430073239158,0,68.0,63.0,87.0,80.0
1705447430104650857,0,69.0,67.0,89.0,83.0
1705447430135551579,0,69.0,67.0,89.0,82.0
1705447430168619317,0,71.0,71.0,91.0,86.0
1705447430200276625,0,70.0,76.0,90.0,86.0
1705447430231162166,0,70.0,83.0,90.0,87.0
1705447430262438834,0,69.0,84.0,89.0,85.0
1705447430295172403,0,70.0,86.0,90.0,83.0
1705447430325496081,0,70.0,88.0,90.0,83.0
1705447430355778345,0,70.0,89.0,89.0,82.0
1705447430388878521,0,69.0,90.0,88.0,82.0
1705447430419816131,0,68.0,90.0,89.0,84.0
1705447430452031958,0,68.0,92.0,89.0,84.0
1705447430481440178,0,69.0,91.0,89.0,85.0
1705447430512514928,0,70.0,91.0,89.0,82.0
1705447430543522606,0,70.0,91.0,89.0,83.0
1705447430574833253,0,70.0,91.0,90.0,83.0
1705447430605972408,0,69.0,92.0,88.0,83.0
1705447430636797173,0,70.0,91.0,86.0,83.0
1705447430669454758,0,69.0,90.0,86.0,83.0
1705447430699970609,0,68.0,89.0,88.0,82.0
1705447430734187921,0,68.0,87.0,89.0,81.0
1705447430761925681,0,69.0,86.0,89.0,80.0
1705447430798345749,0,70.0,87.0,90.0,81.0
1705447430824584821,0,71.0,87.0,89.0,85.0
1705447430855595293,0,70.0,87.0,91.0,87.0
1705447430886665492,0,69.0,86.0,91.0,90.0
1705447430919997952,0,68.0,85.0,91.0,89.0
1705447430950533018,0,69.0,84.0,89.0,89.0
1705447430980985129,0,70.0,78.0,89.0,88.0
1705447431011982050,0,70.0,70.0,89.0,87.0
1705447431044297549,0,71.0,64.0,89.0,88.0
1705447431075971560,0,72.0,59.0,88.0,87.0
1705447431106595482,0,74.0,58.0,89.0,87.0
1705447431137550185,0,73.0,55.0,87.0,87.0
1705447431168334134,0,73.0,54.0,88.0,88.0
1705447431199642413,0,70.0,53.0,87.0,88.0
1705447431233253928,0,69.0,54.0,88.0,90.0
1705447431262267347,0,68.0,54.0,88.0,91.0
1705447431293992186,0,69.0,55.0,90.0,92.0
1705447431324630080,0,69.0,54.0,90.0,93.0
1705447431361801627,0,69.0,54.0,90.0,91.0
1705447431387495230,0,69.0,54.0,88.0,92.0
1705447431419089439,0,70.0,54.0,88.0,92.0
1705447431450122645,0,71.0,53.0,87.0,93.0
1705447431482503115,0,72.0,54.0,87.0,93.0
1705447431518606307,0,72.0,54.0,86.0,93.0
1705447431543373760,0,72.0,53.0,86.0,93.0
1705447431575693983,0,70.0,53.0,85.0,94.0
1705447431606675156,0,69.0,53.0,83.0,94.0
1705447431638009956,0,69.0,53.0,84.0,94.0
1705447431671069228,0,71.0,52.0,84.0,94.0
1705447431700501367,0,71.0,52.0,84.0,95.0
1705447431732362365,0,73.0,52.0,84.0,95.0
1705447431763643184,0,72.0,52.0,83.0,94.0
1705447431794361010,0,74.0,53.0,84.0,94.0
1705447431828712234,0,74.0,54.0,84.0,93.0
1705447431856435822,0,74.0,54.0,85.0,93.0
1705447431889337980,0,73.0,53.0,84.0,92.0
1705447431923608857,0,73.0,53.0,84.0,93.0
1705447431952997652,0,73.0,55.0,83.0,92.0
1705447431983142030,0,74.0,57.0,83.0,90.0
1705447432013534335,0,75.0,56.0,83.0,91.0
1705447432044901527,0,76.0,55.0,84.0,94.0
1705447432080196274,0,77.0,54.0,84.0,95.0
1705447432107977519,0,77.0,54.0,85.0,96.0
1705447432140034496,0,76.0,54.0,84.0,93.0
1705447432171252876,0,73.0,54.0,85.0,94.0
1705447432201180760,0,72.0,55.0,84.0,93.0
1705447432232199854,0,72.0,53.0,84.0,92.0
1705447432265923077,0,73.0,53.0,83.0,88.0
1705447432294745238,0,72.0,52.0,83.0,85.0
1705447432326929695,0,73.0,52.0,84.0,83.0
1705447432369616221,0,73.0,51.0,85.0,81.0
1705447432388867563,0,74.0,52.0,86.0,82.0
1705447432421881494,0,74.0,52.0,86.0,83.0
1705447432452099608,0,74.0,52.0,86.0,83.0
1705447432482815317,0,73.0,53.0,85.0,81.0
1705447432512963149,0,73.0,54.0,86.0,80.0
1705447432544818674,0,74.0,57.0,88.0,81.0
1705447432576542486,0,74.0,61.0,89.0,82.0
1705447432616908815,0,73.0,65.0,87.0,82.0
1705447432639415061,0,71.0,68.0,85.0,83.0
1705447432670293096,0,69.0,71.0,84.0,83.0
1705447432702090951,0,68.0,75.0,84.0,85.0
1705447432733362965,0,67.0,78.0,84.0,85.0
1705447432763772979,0,68.0,82.0,83.0,86.0
1705447432795510884,0,68.0,85.0,83.0,85.0
1705447432826764406,0,68.0,87.0,84.0,84.0
1705447432858315796,0,66.0,87.0,84.0,83.0
1705447432889006375,0,66.0,88.0,83.0,83.0
1705447432925431098,0,65.0,89.0,82.0,85.0
1705447432952426267,0,67.0,90.0,82.0,86.0
1705447432983470393,0,70.0,91.0,82.0,85.0
1705447433015516053,0,72.0,92.0,83.0,85.0
1705447433045881555,0,73.0,95.0,82.0,84.0
1705447433076999453,0,72.0,97.0,82.0,86.0
1705447433108389502,0,72.0,100.0,82.0,85.0
1705447433139915290,0,72.0,102.0,83.0,85.0
1705447433171389547,0,74.0,104.0,84.0,84.0
1705447433206898476,0,73.0,104.0,84.0,84.0
1705447433233654902,0,71.0,106.0,84.0,86.0
1705447433265443872,0,70.0,108.0,83.0,87.0
1705447433295395681,0,68.0,109.0,83.0,87.0
1705447433327422672,0,70.0,109.0,84.0,88.0
1705447433359717293,0,70.0,110.0,84.0,87.0
1705447433395776346,0,71.0,110.0,84.0,88.0
1705447433422692973,0,73.0,110.0,84.0,86.0
1705447433454083834,0,75.0,112.0,85.0,87.0
1705447433483626626,0,75.0,115.0,86.0,86.0
1705447433515285710,0,75.0,119.0,87.0,84.0
1705447433546035990,0,75.0,121.0,86.0,81.0
1705447433578803908,0,76.0,122.0,87.0,80.0
1705447433608984050,0,74.0,122.0,87.0,80.0
1705447433640387756,0,75.0,125.0,87.0,80.0
1705447433671327890,0,75.0,126.0,88.0,81.0
1705447433703284162,0,77.0,128.0,88.0,82.0
1705447433735406020,0,76.0,128.0,88.0,82.0
1705447433765930849,0,75.0,126.0,87.0,82.0
1705447433797846343,0,73.0,125.0,85.0,83.0
1705447433829928293,0,74.0,125.0,85.0,84.0
1705447433862320379,0,76.0,125.0,87.0,83.0
1705447433892037650,0,77.0,126.0,87.0,82.0
1705447433922791951,0,78.0,125.0,87.0,82.0
1705447433953192826,0,78.0,126.0,85.0,82.0
1705447433991626968,0,80.0,127.0,85.0,82.0
1705447434015886997,0,81.0,126.0,85.0,81.0
1705447434046794331,0,81.0,126.0,85.0,83.0
1705447434078722732,0,80.0,125.0,85.0,82.0
1705447434116868245,0,80.0,124.0,84.0,83.0
1705447434141536174,0,80.0,122.0,86.0,81.0
1705447434172961621,0,81.0,119.0,87.0,83.0
1705447434213164245,0,82.0,117.0,87.0,84.0
1705447434234679495,0,82.0,114.0,85.0,86.0
1705447434265949260,0,82.0,112.0,85.0,85.0
1705447434297590102,0,81.0,111.0,86.0,85.0
1705447434329301338,0,83.0,110.0,87.0,84.0
1705447434364365446,0,83.0,110.0,88.0,84.0
1705447434392265845,0,83.0,109.0,88.0,83.0
1705447434426581721,0,82.0,108.0,89.0,82.0
1705447434454374148,0,82.0,106.0,88.0,82.0
1705447434486999208,0,80.0,105.0,87.0,82.0
1705447434522276147,0,81.0,102.0,84.0,85.0
1705447434547953422,0,80.0,100.0,84.0,88.0
1705447434581087006,0,82.0,96.0,86.0,91.0
1705447434611408684,0,81.0,96.0,86.0,91.0
1705447434644638990,0,82.0,95.0,87.0,91.0
1705447434674166690,0,82.0,94.0,86.0,92.0
1705447434704288610,0,83.0,91.0,87.0,93.0
1705447434736888195,0,84.0,89.0,87.0,93.0
1705447434767894541,0,84.0,87.0,88.0,93.0
1705447434798811061,0,84.0,86.0,87.0,92.0
1705447434829260670,0,85.0,86.0,86.0,92.0
1705447434860132951,0,84.0,86.0,86.0,92.0
1705447434892808059,0,83.0,85.0,85.0,93.0
1705447434926029141,0,82.0,79.0,85.0,93.0
1705447434956848781,0,82.0,69.0,85.0,92.0
1705447434989838579,0,83.0,62.0,84.0,91.0
1705447435017755857,0,83.0,58.0,84.0,91.0
1705447435050377811,0,83.0,57.0,85.0,92.0
1705447435084633056,0,81.0,54.0,87.0,91.0
1705447435111493465,0,81.0,54.0,85.0,89.0
1705447435141999853,0,80.0,54.0,85.0,87.0
1705447435173447162,0,80.0,55.0,84.0,87.0
1705447435204966947,0,80.0,54.0,86.0,87.0
1705447435237459831,0,80.0,55.0,86.0,88.0
1705447435270139574,0,81.0,54.0,87.0,89.0
1705447435304926115,0,82.0,54.0,87.0,91.0
1705447435334849196,0,82.0,54.0,87.0,94.0
1705447435362046019,0,84.0,54.0,86.0,96.0
1705447435393440433,0,84.0,53.0,85.0,97.0
1705447435423469888,0,84.0,54.0,83.0,97.0
1705447435454944174,0,83.0,55.0,82.0,100.0
1705447435487971496,0,82.0,56.0,81.0,101.0
1705447435517753873,0,83.0,55.0,80.0,101.0
1705447435549532883,0,83.0,55.0,78.0,101.0
1705447435584298141,0,85.0,55.0,76.0,102.0
1705447435611854171,0,85.0,55.0,73.0,104.0
1705447435642747315,0,88.0,54.0,72.0,104.0
1705447435674363313,0,90.0,54.0,73.0,103.0
1705447435706046086,0,93.0,54.0,75.0,104.0
1705447435738330004,0,95.0,54.0,75.0,104.0
1705447435767651146,0,96.0,54.0,72.0,106.0
1705447435801298853,0,97.0,54.0,69.0,107.0
1705447435831050845,0,96.0,53.0,67.0,108.0
1705447435862490141,0,97.0,53.0,67.0,109.0
1705447435899190075,0,95.0,53.0,65.0,108.0
1705447435924525290,0,95.0,54.0,64.0,109.0
1705447435956021969,0,95.0,54.0,63.0,108.0
1705447435988133397,0,95.0,53.0,61.0,110.0
1705447436020199498,0,97.0,51.0,58.0,110.0
1705447436050531011,0,97.0,51.0,57.0,110.0
1705447436082151110,0,99.0,51.0,56.0,110.0
1705447436113334883,0,97.0,53.0,55.0,110.0
1705447436145274415,0,97.0,55.0,51.0,110.0
1705447436178328498,0,96.0,55.0,49.0,110.0
1705447436208747865,0,96.0,54.0,48.0,110.0
1705447436240872180,0,95.0,54.0,49.0,109.0
1705447436271288898,0,95.0,54.0,50.0,108.0
